"1 _ A","1 _ B","V4","V5","4 _ L","4 _ U","4 _ Y","4 _ Z","5 _ G","5 _ GG","6 _ AA","6 _ C","6 _ CC","6 _ D","6 _ E","6 _ FF","6 _ I","6 _ J","6 _ K","6 _ M","6 _ Q","6 _ R","6 _ W","6 _ X","7 _ BB","7 _ DD","7 _ FF","7 _ H","7 _ J","7 _ N","7 _ O","7 _ V","7 _ Z","V35","9 _ f","9 _ t","10 _ f","10 _ t","V40","12 _ f","12 _ t","13 _ g","13 _ p","13 _ s","V46","V47","V47.1"
"0","1",-0.638871041924213,-0.830371450535098,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",-0.00314896286409331,-0.195079749020199,"-"
"0","1",-2.4712369039968,-0.855481113227849,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.414881295259774,"0","1","1","0",-0.493528602678215,"0","1","0","0","1",0.801585991293091,-0.195271683820164,"-"
"1","0",-0.678705082404052,1.25373055296321,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.232060691090762,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",0.502684436891851,-0.195271683820164,"-"
"1","0",-0.200696596645987,-0.755042462456846,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",-0.0778743514644032,-0.0993042838378897,"-"
"0","1",0.516316131991111,-0.604384486300341,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.58969009988567,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",-0.0951186719106286,-0.118497763834344,"-"
"0","1",0.337062949831837,2.35855571144425,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.530879160536737,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",-0.577959644404939,-0.195271683820164,"-"
"0","1",-0.983833832479617,0.0484667437111785,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.552337791204923,"0","1","0","1",-0.0822547671130358,"1","0","1","0","0",-1.03780818963762,-0.187978161421511,"-"
"0","1",-0.479534880004858,1.45460785450522,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.00794683900628061,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",-0.348035371788601,-0.194312009820341,"-"
"0","1",-0.254074210888971,-0.152410557830828,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1.05381148206719,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",-0.606700178481981,-0.195271683820164,"-"
"0","1",1.89696397502232,2.15767840990224,"0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",-0.664394717247163,"0","1","0","1",3.61920975297358,"1","0","1","0","0",-0.16409595369553,-0.170320159824772,"-"
"0","1",-0.180779576406067,-0.721897707702415,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"0","1","1","0",-0.493528602678215,"1","0","0","0","1",0.571661718676752,-0.195271683820164,"-"
"1","0",-0.479534880004858,1.25373055296321,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.680288395259725,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"0","1",0.788780968873208,-0.503945835529338,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",2.32378997721259,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",-0.0261413901257271,-0.195271683820164,"-"
"1","0",-0.897792305043165,-0.805261787842347,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.426834034037613,"0","1","0","1",0.534655986234733,"0","1","1","0","0",-0.233073235480432,-0.194312009820341,"-"
"0","1",-0.147318982403003,-0.252849208601831,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"0","1","0","1",0.123382150669554,"0","1","1","0","0",0.853318952631767,-0.195271683820164,"-"
"1","0",-0.519368920484697,-0.747007370395165,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.514985482524176,"0","1","0","1",0.123382150669554,"1","0","1","0","0",-0.00314896286409331,-0.167057268225375,"-"
"0","1",-0.512995474007923,1.55504650527622,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.402928556481935,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",0.456699582368583,-0.195271683820164,"-"
"1","0",0.21756082839232,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.365576247801188,"0","1","0","1",0.123382150669554,"0","1","1","0","0",0.180790455228977,-0.195271683820164,"-"
"0","1",-0.824497670560262,-0.704823137071344,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.253519321758948,"0","1","0","1",0.123382150669554,"0","1","1","0","0",-0.233073235480432,-0.154965375827609,"-"
"1","0",-0.446074286001793,-0.729932799764095,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.278918891661855,"0","1","0","1",-0.0822547671130358,"1","0","1","0","0",0.111813173444076,-0.195271683820164,"-"
"0","1",0.536233152231031,0.450221346795191,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",2.77201768138155,"0","1","0","1",0.945929821799912,"0","1","1","0","0",0.686623854984922,-0.194312009820341,"-"
"0","1",1.71133734638627,0.349782696024188,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",1.21517345556802,"0","1","0","1",2.59102516406063,"1","0","1","0","0",-1.03780818963762,1.95478194538271,"+"
"0","1",2.13596821790136,0.458256438856871,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",3.51906385499649,"0","1","0","1",0.740292904017322,"0","1","1","0","0",1.03151026390943,0.0603854697326145,"+"
"1","0",-0.818124224083488,1.12014714743778,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.564290529982762,"0","1","0","1",-0.287891684895625,"0","1","1","0","0",-0.577959644404939,-0.185674943821936,"+"
"0","1",0.709112887913531,0.291528278577006,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",0.111813173444076,-0.137691243830799,"+"
"0","1",-0.426157265761874,1.55504650527622,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.302824369217533,"0","1","0","1",13.2841448887553,"0","1","1","0","0",-0.233073235480432,-0.14575250542931,"+"
"1","0",-0.499451900244777,1.55504650527622,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"0","1","0","1",1.97411441071286,"0","1","1","0","0",-0.348035371788601,-0.0864446522402649,"+"
"1","0",1.04770223199216,0.382927450778619,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1.5393914949169,"0","1","0","1",0.123382150669554,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"+"
"1","0",-0.599037001444374,0.851975949879203,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",1.87556227304362,"0","1","0","1",0.534655986234733,"0","1","1","0","0",-0.348035371788601,-0.195271683820164,"+"
"0","1",0.310772483115143,0.0484667437111785,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",1.57674380359765,"0","1","0","1",0.740292904017322,"0","1","1","0","0",-1.03780818963762,-0.00333688385561554,"+"
"0","1",1.32654051535103,-0.453726510143837,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",0.0826514563677744,"0","1","0","1",1.97411441071286,"0","1","1","0","0",1.31891560467985,0.286484664090852,"+"
"0","1",-0.658788062164132,1.25373055296321,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.0826514563677744,"0","1","0","1",0.945929821799912,"0","1","1","0","0",-0.46299750809677,-0.0399964306488443,"+"
"0","1",0.270938442635305,-0.102191232445326,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0.306765308452256,"0","1","0","1",-0.0822547671130358,"1","0","1","0","0",0.537173077784302,-0.0781914558417894,"+"
"1","0",-0.207070043122761,-0.252849208601831,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.414881295259774,"0","1","1","0",-0.493528602678215,"1","0","0","0","1",0.571661718676752,-0.195271683820164,"+"
"0","1",2.92627558102136,0.148905394482182,"0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3.22024538555051,"0","1","0","1",-0.287891684895625,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"+"
"0","1",-0.844414690800181,-0.58730991566927,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.00794683900628061,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",-0.46299750809677,-0.166481463825482,"+"
"1","0",1.30662349511111,0.651098648337197,"0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",1.27792533415167,"0","1","0","1",0.740292904017322,"1","0","1","0","0",1.11773186614056,9.61259659436825,"+"
"0","1",0.416731030791514,0.0484667437111785,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0.0826514563677744,"0","1","0","1",0.740292904017322,"1","0","1","0","0",-1.03780818963762,-0.124831612233175,"+"
"0","1",0.131519300955869,0.148905394482182,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",0.9791068647057,"0","1","0","1",1.97411441071286,"0","1","1","0","0",1.30741939104903,-0.00333688385561554,"+"
"0","1",1.39903846902434,0.349782696024188,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",1.12851609942869,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",0.974029195755344,-0.195271683820164,"+"
"0","1",0.709112887913531,-0.847446021166168,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"0","1","0","1",0.123382150669554,"1","0","1","0","0",0.111813173444076,-0.00333688385561554,"+"
"0","1",0.204017254629175,-0.403507184758335,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",0.605583777898231,"0","1","0","1",0.740292904017322,"1","0","1","0","0",0.13480560070571,-0.195271683820164,"+"
"1","0",-0.971086939526069,0.952414600650206,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.178814704397454,"0","1","0","1",0.740292904017322,"0","1","1","0","0",-0.807883917021277,-0.0801108038414348,"+"
"1","0",-0.326572164562277,1.75592380681823,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",0.829697629982712,"0","1","0","1",-0.0822547671130358,"1","0","1","0","0",-1.03780818963762,0.764402316002577,"+"
"1","0",0.0183906259931266,-0.202629883216329,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.477633173843429,"0","1","0","1",1.35720365736509,"0","1","1","0","0",0.00259914395131514,-0.195271683820164,"+"
"1","0",2.03000967022498,2.25811706067325,"0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"0","1","0","1",2.59102516406063,"1","0","1","0","0",-1.03780818963762,-0.14786378822892,"+"
"0","1",0.954490577269338,-0.89766534655167,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.141462395716707,"0","1","0","1",1.1515667395825,"1","0","1","0","0",-0.46299750809677,-0.123296133833458,"+"
"0","1",-0.692248656167197,1.25373055296321,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.0667577783552132,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",-0.577959644404939,-0.141913809430019,"+"
"0","1",-0.300281697845584,-0.621459056931412,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.85509719988562,"0","1","0","1",1.35720365736509,"1","0","1","0","0",1.25568642971036,-0.0365416042494824,"+"
"0","1",0.144266193909417,-0.453726510143837,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.157356073729268,"0","1","0","1",0.740292904017322,"1","0","1","0","0",-0.118111099172262,0.20241722170638,"+"
"0","1",-0.618954021684294,-0.654603811685843,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.0452991476870275,"0","1","0","1",0.123382150669554,"0","1","1","0","0",-1.03780818963762,-0.0835656302407967,"+"
"1","0",0.741776801106999,0.558695089627874,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",1.72615303832064,"0","1","0","1",2.38538824627804,"1","0","1","0","0",-1.03780818963762,0.246178356098297,"+"
"1","0",-0.0413604347266315,0.349782696024188,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0.530879160536737,"0","1","0","1",0.945929821799912,"0","1","1","0","0",-1.03780818963762,0.393008478071177,"+"
"1","0",1.73762781310297,2.05723975913124,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.9791068647057,"0","1","0","1",2.38538824627804,"1","0","1","0","0",-1.03780818963762,0.226984876101842,"+"
"1","0",1.24687243439135,-0.863516205289529,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.540385052427084,"0","1","0","1",1.76847749293027,"0","1","1","0","0",1.49135880914211,-0.194120075020376,"+"
"1","0",2.17580225838119,1.05285325142121,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.530879160536737,"0","1","0","1",2.38538824627804,"1","0","1","0","0",-1.03780818963762,0.112207865723042,"+"
"0","1",0.502772558227966,0.349782696024188,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",0.605583777898231,"0","1","0","1",1.97411441071286,"0","1","1","0","0",-0.503234255804629,-0.195271683820164,"+"
"0","1",-0.632497595447439,-0.453726510143837,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.34017667789828,"0","1","0","1",1.76847749293027,"0","1","1","0","0",-0.692921780713108,0.22391391930241,"+"
"0","1",0.137892747432643,-0.654603811685843,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.9791068647057,"0","1","0","1",0.123382150669554,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"+"
"1","0",-0.744829589600584,1.35416920373422,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",-0.664394717247163,"0","1","0","1",1.76847749293027,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"+"
"1","0",-0.200696596645987,-0.345252767311153,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",0.0946041951456134,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",-0.635440712559024,-0.195271683820164,"+"
"1","0",2.99957021550426,2.05723975913124,"0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",-0.664394717247163,"0","1","0","1",2.38538824627804,"1","0","1","0","0",-1.03780818963762,0.452700200860151,"+"
"0","1",-0.240530637125825,-0.55416516091484,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.580184207995323,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",0.00259914395131514,-0.195271683820164,"+"
"0","1",0.243851295109014,-0.939849579875491,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.652441978469324,"0","1","0","1",-0.287891684895625,"0","1","1","0","0",0.571661718676752,0.188597916108933,"+"
"0","1",-0.266821103842519,-0.55416516091484,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",-0.365576247801188,"0","1","0","1",0.329019068452143,"1","0","1","0","0",-0.233073235480432,1.25268444711239,"+"
"0","1",1.03415865822902,-0.55416516091484,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.141462395716707,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",-1.03780818963762,-0.192392661820696,"+"
"0","1",-0.473161433528084,-0.612419578362021,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",-0.166861965619615,"0","1","0","1",-0.287891684895625,"0","1","1","0","0",1.23269400244872,-0.191432987820873,"+"
